txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status,merchant_name,mcc_m,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,complaint_id,user_id_cb,merchant_id_cb,transaction_timestamp,reported_timestamp,disputed_amount,reason_code,complaint_text,resolution_status,bank_response_timestamp,severity,channel,is_chargeback
TXN00019503,2026-02-22 01:00:03,USR41382,MCH4223,15791.16,UTR6699377405,5912.0,Success,"Bajwa, Khurana and Sinha",misc,RETAIL,SOLE_PROPRIETOR,bengaluru,Karnataka,15/03/2025,,Live,585.1,CBK0000180,USR70812,MCH3936,18/01/2026,2026/01/22,"INR 1,537.27",not delivered,user claims account was compromised before transaction.,WIP,02-02-2026,L,Branch,1
TXN00014716,,USR49876,MCH2050,3366.08,UTR 1476775470,7011.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00006256,2026-02-23 03:15:37,USR14015,MCH6029,13751.42,UTR2129646944,5912.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00004895,,USR47645,MCH2661,9676.31,UTR8070140615,5912.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00013615,,USR55054,MCH5778,12236.91,UTR3196969917,4131.0,PENDING,,,,,,,,,,,,,,,,,,,,,,,0
TXN00004390,2026-01-03 20:01:22,USR82367,MCH2471,1111.0,UTR 8049306447,4131.0,Declined,"Pillai, Chopra and Modi",7011,HOTEL,PRIVATE_LIMITED,New Delhi,Delhi,,QSMG3289733481830,ACTIVE,606.04,,,,,,,,,,,,,0
TXN00013135,2026-03-15 23:28:30,USR62232,MCH5820,16348.45,UTR0689397331,5812.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007764,,USR45173,MCH9008,17835.91,UTR4303084605,,S,,,,,,,,,,,CBK0002216,USR83977,MCH3026,2026/03/19,25/03/2026,"INR 6,398.47",complaint,User claims account was compromised before transaction.,OPEN,,Medium,chatbot,1
TXN00006741,2026-02-22 13:01:20,USR97470,MCH8566,4285.0,UTR2018087042,5411.0,SUCCESS,Magar-Kota,4131,TRANSPRT,PARTNERSHIP,ASR,Punjab,03/01/2026 12:47 PM,,Live,"1,353.18",,,,,,,,,,,,,0
TXN00005667,2026-01-15 16:09:35,USR82683,MCH4954,17585.0,UTR1856107063,5812.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00002573,,USR45426,MCH7628,8044.18,UTR8379481246,4131.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008388,2026-01-10 08:17:36,USR33183,MCH3234,8337.71,UTR8271193431,7011.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00001918,,USR86997,MCH8289,14830.18,UTR 0226310424,,TXN_FAILED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00006890,2026-03-31 04:30:36,USR18653,MCH5002,0.12754,UTR4896759390,7011.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00001877,,USR68781,MCH7697,14762.79,UTR4828129667,5411.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00012941,2026-03-15 12:02:44,USR45922,MCH7221,7072.81,UTR1085355495,5411.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00001855,2026-03-04 14:33:19,USR51089,MCH4135,22973.97,UTR9892348742,7011.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007710,2026-03-22 19:06:47,USR26757,MCH2527,21021.22,638503494154,7011.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008290,2026-01-15 22:39:21,USR27847,MCH7236,0.12764,UTR6153659104,5812.0,COMPLETED,"Ramanathan, Varkey and Iyengar",5812.0,RESTAURANT,partnership,ludhiana,Punjab,17/01/2024 08:37 PM,8807064129,ACTIVE,INR 843.44,,,,,,,,,,,,,0
TXN00006772,2026-03-18 12:25:58,USR94267,MCH2968,21751.92,UTR8820824677,5411.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007152,2026-01-11 13:35:54,USR89803,MCH5051,2607.94,UTR6520425753,7011.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00019159,,USR91934,MCH3192,3235.55,UTR7785440434,7011.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018877,2026-02-12 17:03:46,USR94279,MCH4458,2633.71,UTR0208479978,5411.0,Declined,,,,,,,,,,,CBK0000045,usr30701,MCH8391,,10-Mar-2026,2653.61,service failed,Payment made to unknown merchant as per customer statement.,OPEN,,CRIT,chatbot,1
TXN00013932,,USR12186,MCH9903,0.22356,UTR2777053913,7011.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011036,2026-02-28 01:17:28,USR58619,MCH4195,23630.29,UTR8606568251,5411.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00002210,2026-02-10 13:17:50,USR25650,MCH7633,0.2277,UTR6547928288,,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00013949,,USR52890,MCH8297,13314.64,UTR8644144643,4131.0,COMPLETED,Rai and Sons,MCC-5942,BOOK STORE,PARTNERSHIP,chennai,Tamil Nadu,20/07/2024 05:48 AM,EMJO2764357164899,Live,₹618.85,,,,,,,,,,,,,0
TXN00010462,2026-01-10 06:57:34,USR74619,MCH7994,13136.01,UTR7807345583,5411.0,COMPLETED,,,,,,,,,,,CBK0000745,USR47272,MCH8805,13-Jan-2026,17/01/2026 12:35 AM,"4,246.38",account hacked,User reports money deducted but merchant denies receiving payment.,CLOSED,1770078916,LOW,CHATBOT,1
TXN00006278,2026-03-22 15:33:40,USR34338,MCH9625,9120.52,UTR8320354300,,Initiated,tripathi plc,4814,PHONE SERVICE,PRIVATE_LIMITED,Amritsar,Punjab,1726091298,,Live,,,,,,,,,,,,,,0
TXN00003871,2026-02-17 15:10:14,USR42606,MCH9293,9887.53,UTR5551098474,4131.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00001361,,USR32248,MCH6292,22809.96,UTR0970673209,5411.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00009946,2026-01-08 11:06:07,USR94116,MCH6420,6344.99,UTR4147066623,,SUCCESS,Wadhwa and Sons,5912,MEDICAL,PARTNERSHIP,Bangalore,Karnataka,,0724197412,Enabled,160.44,,,,,,,,,,,,,0
TXN00014956,,USR56846,MCH6762,17894.0,UTR5535367419,4131.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00019328,,USR44178,MCH2650,13654.39,UTR1102816150,5411.0,SUCCESS,Choudhary Ltd,05942,STATIONERY,INDIVIDUAL,New Delhi,Delhi,22/09/2024,,Inactive,"INR 1,197.20",,,,,,,,,,,,,0
TXN00006743,,USR56840,MCH9043,14258.98,UTR9104827598,4131.0,Success,Setty and Sons,7011,HOTEL,PARTNERSHIP,Pune,Maharashtra,02-10-2024,,Active,"Rs. 3,323",CBK0002180,USR42798,MCH5884,19/01/2026 09:16 AM,2026/01/21,,service failed,Customer complaint text unclear due to poor call center notes.,Open,12-Feb-2026,P3,chatbot,1
TXN00016890,2026-01-04 17:12:15,USR71010,MCH6947,5759.97,UTR8213266496,4131.0,SUCCESS,Sen LLC,5912,MEDICAL,INDIVIDUAL,HYDERABAD,Telangana,29-May-2025,0155753762,ACTIVE,820.37,CBK0000967,USR-11933,MCH4841,28/03/2026,03-29-2026,"₹2,406.47",double debit,Suspicious high-value payment disputed by customer.,IN_PROGRESS,04-04-2026,Low,chatbot,1
TXN00002944,2026-02-03 14:17:31,USR16871,MCH1543,17863.46,UTR5195239565,5912.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00015833,2026-03-06 16:22:11,USR16919,MCH6172,11314.83,UTR8917323097,5812.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007043,2026-02-23 21:24:22,USR63554,MCH6856,16154.71,UTR7336479883,5912.0,COMPLETED,"  Dalal, Morar and Gala  ",07011,HOSPITALITY,PRIVATE-LIMITED,Madras,Tamil Nadu,2025-11-18 11:40:38,XXXX3477,Active,-1373.13,,,,,,,,,,,,,0
TXN00000544,2026-01-26 10:24:00,USR55398,MCH3702,16796.0,UTR1271171522,5411.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00013082,2026-02-05 21:11:51,USR51796,MCH6558,4249.83,UTR 5780172800,5912.0,TXN_FAILED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018606,2026-01-20 01:07:09,USR79348,MCH3891,15822.0,UTR5691443894,,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008708,,USR70734,MCH8795,12585.0,UTR2977773398,5411.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00001416,,USR70574,MCH6009,23415.78,UTR4690357243,5812.0,Success,"Nagar, Chowdhury and Raghavan",UNKNOWN,STATIONERY,Private Limited,Pune,Maharashtra,,XXXX6864,Active,1266.03,,,,,,,,,,,,,0
TXN00015801,2026-01-18 16:30:53,USR15942,MCH8224,12354.43,UTR 9996906622,4131.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00006868,2026-02-02 05:20:40,USR99527,MCH3029,4499.48,UTR2114946772,5812.0,Success,hegde-sood,5699,CLOTHING,PARTNERSHIP,LDH,Punjab,30/11/2023 03:01 AM,TXOB9117990620646,A,669.40,,,,,,,,,,,,,0
TXN00014400,,USR52163,MCH9650,1310.79,UTR9004810689,,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00003793,,USR38819,MCH2865,14875.0,UTR6018853447,5812.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00013122,2026-01-31 01:39:27,USR32938,MCH8037,1094.48,UTR5192612128,,Fail,Hans LLC,,HOTELS,sole_proprietor,kolkata,West Bengal,09-Aug-2024,CEOR0731906884915,Enabled,"₹2,212.52",,,,,,,,,,,,,0
TXN00019973,,USR54512,MCH6087,0.13754,UTR6350813794,4131.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00005733,2026-02-01 01:04:13,USR57996,MCH4311,16398.96,UTR9717957041,7011.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000857,2026-01-28 17:47:41,USR36546,MCH1993,923.0,UTR5550054258,5411.0,S,DHALIWAL PLC,4814,TELECOM,Sole Proprietor,Amritsar,Punjab,,8690977818,Active,INR 428.65,,,,,,,,,,,,,0
TXN00009229,2026-03-14 18:04:35,USR51915,MCH1115,9604.88,UTR7417389627,7011.0,SUCCESS,,,,,,,,,,,CBK0001329,USR61206,MCH8097,2026/03/06,2026/03/14,"INR 1,300.37",dispute raised,User says UPI PIN was not entered by them.,CLOSED,,HIGH,ivr,1
TXN00003956,2026-01-08 16:07:41,USR88988,MCH4530,21711.55,UTR0982077199,5812.0,Success,"Mangal, Sehgal and Vohra",05942,BOOKS_STATIONERY,SOLE_PROPRIETOR,Dilli,Delhi,,,Live,"Rs. 4,172",,,,,,,,,,,,,0
TXN00011166,2026-01-17 05:27:17,USR65914,MCH8645,13353.57,UTR1399509627,,SUCCESS,"Desai, Agarwal and Handa",4814,MOBILE RECHARGE,INDIVIDUAL,ludhiana,Punjab,2024/03/31,,Active,"1,177.09",,,,,,,,,,,,,0
TXN00013458,,USR94809,MCH7835,2813.91,UTR5382624520,5912.0,Fail,,,,,,,,,,,,,,,,,,,,,,,0
TXN00003868,2026-03-12 06:00:43,USR56303,MCH9976,16898.81,UTR 5592000068,7011.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00017467,,USR39328,MCH7149,10552.24,UTR5443481052,5411.0,TXN_SUCCESS,  Shanker-Kala  ,5942.0,BOOK STORE,Sole Proprietor,Amritsar,Punjab,2023-07-09 09:54:42,,Active,"Rs. 1,819",,,,,,,,,,,,,0
TXN00008285,,USR57543,MCH3324,14699.01,UTR2417094641,5411.0,Success,Char-Gera,5699.0,GARMENTS,PARTNERSHIP,pune,Maharashtra,2026/02/20,DLMI3626046968894,SUSPENDED,2076.73,,,,,,,,,,,,,0
TXN00008746,,USR67216,MCH3964,0.12623,UTR7986507905,5812.0,COMPLETED,"Bala, Chanda and Loyal",5942,BOOKS,partnership,JPR,Rajasthan,2023/09/05,CFOS0283411374388,A,2002.33,,,,,,,,,,,,,0
TXN00011933,,USR64876,MCH4498,1946.37,UTR3972655143,4131.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014949,,USR78291,MCH7524,11307.82,UTR5920392910,,S,"Sarna, Mital and Deo",MCC-7011,HOSPITALITY,Private Limited,BLR,Karnataka,1752404209,XXXX6292,A,"1,847.00",,,,,,,,,,,,,0
TXN00019507,2026-01-11 17:03:14,USR28132,MCH9557,0.20109,UTR 9242521630,4131.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000798,,USR48316,MCH4566,14132.68,UTR8456037386,7011.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00013748,,USR38173,MCH9279,16963.88,UTR3788028760,5812.0,Success,Choudhury LLC,5411,GROCERY STORES,SOLE_PROPRIETOR,Kolkata,West Bengal,18/11/2024,0970198759,Live,₹644.81,,,,,,,,,,,,,0
TXN00000530,2026-03-30 04:09:50,USR70377,MCH5425,21619.0,693903257838,5411.0,TXN_SUCCESS,"Bora, Kibe and Yadav",4814,TELECOM,INDIVIDUAL,Dilli,Delhi,,3599725292,SUSPENDED,₹810.10,,,,,,,,,,,,,0
TXN00003403,2026-02-22 17:58:54,USR41637,MCH9494,0.24972,UTR9211291234,5812.0,Success,"  Wable, Warrior and Parmer  ",,TELECOM,Individual,pune,Maharashtra,05-27-2024,,A,INR 455.01,CBK0001276,USR85655,MCH1234,14-Mar-2026,13/03/2026,,Customer Dispute,Merchant service was not delivered after payment.,Open,,P3,Call Center,1
TXN00012335,,USR99474,MCH5091,8571.54,UTR0086394213,5411.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014868,,USR16484,MCH9796,10373.11,UTR 8902014532,,SUCCESS,,,,,,,,,,,CBK0002425,USR39427,MCH2383,1769211690,27/01/2026 01:41 PM,Rs. 367,Merchant Not Delivered,Suspicious high-value payment disputed by customer.,PENDING_BANK,,M,ivr,1
TXN00003031,,USR47963,MCH9107,0.4982,UTR8718492946,5411.0,TXN_SUCCESS,Apte-Pathak,5699,CLOTHS,PRIVATE_LIMITED,Jalandar,Punjab,2023-05-25 21:09:31,,Active,4111.02,,,,,,,,,,,,,0
TXN00013835,2026-01-24 21:08:17,USR27680,MCH6609,9897.21,UTR2740449550,5411.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00009208,2026-01-29 23:25:09,USR29988,MCH6674,17176.94,UTR2481576524,5812.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00001523,2026-02-07 00:19:58,USR59082,MCH2986,8797.05,UTR7365032242,5812.0,COMPLETED,  Kade-Anne  ,4131,TRAVEL,PARTNERSHIP,amritsar,Punjab,29/11/2025,,Blocked,736.81,,,,,,,,,,,,,0
TXN00002663,2026-02-26 11:55:58,USR81040,MCH7159,5401.36,UTR2434491753,5411.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000531,2026-03-24 03:33:52,USR87059,MCH2398,20324.4,UTR3664572467,5912.0,S,Kapur-Dani,5311,DEPT_STORE,INDIVIDUAL,chennai,Tamil Nadu,1694797115,IWCQ2998069556193,Active,711.05,,,,,,,,,,,,,0
TXN00003077,2026-02-26 15:17:25,USR47405,MCH7343,23668.88,UTR8248929926,4131.0,TXN_SUCCESS,Dixit Ltd,5912,PHARMACY,PARTNERSHIP,JPR,Rajasthan,,XXXX6255,ACTIVE,"Rs. 3,142",,,,,,,,,,,,,0
TXN00016976,2026-03-01 20:34:40,USR93330,MCH3309,16233.24,UTR4037587276,5411.0,Initiated,,,,,,,,,,,,,,,,,,,,,,,0
TXN00016462,,USR68337,MCH9483,20947.26,UTR0986025378,5411.0,COMPLETED,"Yohannan, Ghose and Pal",5699,CLOTHING,PARTNERSHIP,Hyd,Telangana,2023-03-21 23:53:34,,Live,4425.5,,,,,,,,,,,,,0
TXN00014952,2026-03-12 09:53:07,USR27405,MCH2020,3757.93,UTR7111551955,,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00005031,2026-03-05 15:53:57,USR63626,MCH8980,7576.35,UTR1128602439,7011.0,Success,SIBAL AND SONS,5999,OTHER,SOLE-PROPRIETOR,Calcutta,West Bengal,,NSXF9069953614841,Enabled,-972.53,,,,,,,,,,,,,0
TXN00014087,2026-01-09 08:06:18,USR64203,MCH4836,18696.65,UTR4913175578,5812.0,TXN_SUCCESS,"  Sidhu, Krish and Wadhwa  ",5812,FOOD_SERVICES,Individual,Poona,Maharashtra,2025-11-15 20:13:55,OUBF1585452700403,ACTIVE,Rs. 431,CBK0002183,USR46806,mch4485,2026-03-04 13:46:36,2026/03/19,4901.36,charged twice,customer complaint text unclear due to poor call center notes.,Rejected,,LOW,Call Center,1
TXN00001325,2026-01-27 10:22:46,USR90944,MCH5397,24397.0,UTR3907626365,5912.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000907,,USR51793,MCH2723,20437.91,UTR6734061273,5411.0,Success,Purohit-Dani,,FOOD,Individual,ASR,Punjab,16/04/2024 04:10 AM,XXXX6527,Live,1384.67,,,,,,,,,,,,,0
TXN00009560,2026-02-27 21:03:48,USR98095,MCH9123,14674.64,UTR5004405426,5411.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00004051,2026-01-08 14:44:59,USR93683,MCH5146,23361.0,UTR4650796095,5812.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011991,,USR60047,MCH8389,2520.01,UTR 6606324895,,COMPLETED,Thaman Group,UNKNOWN,RESTAURANTS,INDIVIDUAL,MUMBAI,Maharashtra,17/02/2024 04:36 PM,XXXX0828,Inactive,"1,716.78",,,,,,,,,,,,,0
TXN00003495,2026-01-15 20:56:53,USR18542,MCH9853,0.16479,UTR0500956878,,PROCESSING,Dhar-Raval,5912,PHARMACIES,Sole Proprietor,kolkata,West Bengal,,,Live,795.17,CBK0000905,USR37693,MCH8091,08/01/2026,1770509238,2983.97,Merchant Not Delivered,Complaint received after multiple failed attempts.,Pending Bank,,LOW,Email,1
TXN00006619,2026-02-23 17:06:38,USR38189,MCH4170,0.12547,UTR5013298779,7011.0,Success,Bassi Group,5999,MISC RETAIL,SOLE-PROPRIETOR,Ludhiana,Punjab,1728800017,7567135746,A,INR 591.58,,,,,,,,,,,,,0
TXN00015809,,USR49477,MCH4197,22148.21,UTR2447869177,5411.0,COMPLETED,Chaudry Group,5912,PHARMACY,Private Limited,Pune,Maharashtra,,UHGU5811611698099,Live,"₹4,814.44",,,,,,,,,,,,,0
TXN00011540,2026-01-16 22:29:01,USR70475,MCH2093,17706.6,UTR5337788089,5411.0,Success,Ghosh-Gaba,,MISC RETAIL,SOLE-PROPRIETOR,Ludhiana,Punjab,05/02/2024,IJYU8161082317804,Active,"Rs. 2,389",,,,,,,,,,,,,0
TXN00001642,2026-01-28 22:13:49,USR76561,MCH8265,21052.41,452573334882,5411.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00015355,,USR64233,MCH2637,9539.58,UTR 9158286666,,F,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000132,2026-01-31 15:03:31,USR43994,MCH5882,5560.47,UTR6137977201,5812.0,Success,,,,,,,,,,,CBK0001296,USR44587,MCH 4473,2026/02/05,08/02/2026 02:36 AM,548.59,unauthorized_transaction,Payment made to unknown merchant as per customer statement.,IN_PROGRESS,14/02/2026 02:36 AM,M,App,1
TXN00000132,2026-01-31 15:03:31,USR43994,MCH5882,5560.47,UTR6137977201,5812.0,Success,,,,,,,,,,,CBK0001296,USR44587,MCH 4473,2026/02/05,08/02/2026 02:36 AM,548.59,unauthorized_transaction,Payment made to unknown merchant as per customer statement.,IN_PROGRESS,14/02/2026 02:36 AM,M,App,1
TXN00006320,,USR23398,MCH4711,742.19,UTR4340638922,5812.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008066,2026-03-20 03:06:18,USR90493,MCH4816,381.25,UTR1936909825,5812.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014075,,USR74668,MCH7301,3660.81,UTR6352871603,7011.0,Fail,,,,,,,,,,,,,,,,,,,,,,,0
TXN00015127,,USR89478,MCH1683,16012.28,UTR0715628547,5411.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00013146,,USR72549,MCH3572,0.18171,UTR8533537642,5411.0,TXN_SUCCESS,Kohli PLC,,TRAVEL,sole_proprietor,DELHI,Delhi,20-Nov-2025,XXXX5864,ACTIVE,-1042.66,,,,,,,,,,,,,0
TXN00003904,2026-03-10 15:49:28,USR30722,MCH2232,6286.72,UTR3287642861,4131.0,S,Borde-Sule,5311,DEPARTMENT STORE,PARTNERSHIP,HYDERABAD,Telangana,24/02/2025,9040784909,A,642.26,,,,,,,,,,,,,0
TXN00018925,2026-01-31 19:26:34,USR26208,MCH6036,6270.0,UTR1918249122,5411.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00006959,,USR30787,MCH8975,17568.71,UTR2542128457,7011.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00019885,2026-03-24 20:33:59,USR28528,MCH5078,15098.98,UTR5452684545,5912.0,Success,,,,,,,,,,,CBK0000246,USR90720,MCH8625,1771738198,02-23-2026,"₹2,738.74",charged twice,Payment made to unknown merchant as per customer statement.,Pending Bank,,MEDIUM,ivr,1
TXN00002539,2026-02-12 11:23:05,USR13072,MCH5845,18838.16,UTR5928104360,,Fail,Buch PLC,MCC-5311,RETAIL,SOLE_PROPRIETOR,ludhiana,Punjab,2025/09/25,8892986940,Enabled,1603.87,,,,,,,,,,,,,0
TXN00019835,,USR48760,MCH8851,7974.41,UTR 3921313841,7011.0,SUCCESS,"  Kanda, Kohli and Thaman  ",5812,RESTAURANT,SOLE_PROPRIETOR,jalandhar,Punjab,,,Blocked,5573.07,,,,,,,,,,,,,0
TXN00001073,2026-02-12 06:57:43,USR42747,MCH6341,1061.91,UTR1861693921,5912.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014693,2026-02-24 13:53:09,USR64285,MCH1254,20181.42,UTR9463441956,,Success,Pant-Muni,4131,TRAVEL,partnership,DELHI,Delhi,21/10/2023,,A,781.27,,,,,,,,,,,,,0
TXN00004735,,USR96232,MCH8250,10769.09,UTR8453966842,5912.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018314,2026-01-07 02:15:17,USR23101,MCH4314,5344.1,UTR1634009353,,SUCCESS,Deshmukh Ltd,5699,APPAREL,PRIVATE_LIMITED,Jalandhar,Punjab,,3021439858,I,986.05,CBK0002228,USR 71704,mch3815,20/03/2026 05:55 PM,21/03/2026 12:55 PM,"INR 1,635.13",Merchant Not Delivered,Merchant service was not delivered after payment.,Pending Bank,04-07-2026,MEDIUM,Branch,1
TXN00018314,2026-01-07 02:15:17,USR23101,MCH4314,5344.1,UTR1634009353,,SUCCESS,Deshmukh Ltd,5699,APPAREL,PRIVATE_LIMITED,Jalandhar,Punjab,,3021439858,I,986.05,CBK0002228,USR 71704,mch3815,20/03/2026 05:55 PM,21/03/2026 12:55 PM,"INR 1,635.13",Merchant Not Delivered,Merchant service was not delivered after payment.,Pending Bank,04-07-2026,MEDIUM,Branch,1
TXN00004606,2026-01-10 05:53:26,USR29111,MCH6085,22425.91,UTR1252403861,5411.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00016468,,USR63631,MCH8086,4240.46,UTR0303675906,5912.0,COMPLETED,  Contractor-Narain  ,5812,RESTAURANT,PARTNERSHIP,Pune,Maharashtra,28/08/2024 09:47 AM,,Enabled,"Rs. 1,394",,,,,,,,,,,,,0
TXN00011198,2026-01-16 19:53:07,USR76801,MCH8845,0.8184,UTR 6365752601,5812.0,Fail,Varkey-Jha,,OTHER,partnership,kolkata,West Bengal,01/03/2024 05:26 AM,,Active,5630.04,,,,,,,,,,,,,0
TXN00000741,2026-02-12 22:18:25,USR26260,MCH2132,11572.37,UTR0579751602,7011.0,F,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007621,2026-03-17 16:46:10,USR50729,MCH1149,21527.22,UTR7334505742,5411.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00016121,2026-03-10 17:11:11,USR67936,MCH6815,20754.62,UTR8073695445,5912.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00001724,,USR37443,MCH5752,2535.13,UTR3042928345,5411.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00017221,2026-02-27 14:27:42,USR89331,MCH4765,777.87,UTR2158605456,4131.0,Success,madan-pandey,5699.0,CLOTHING,SOLE_PROPRIETOR,Hyderabad,Telangana,12/03/2025 12:56 PM,XXXX6725,ACTIVE,"₹1,004.95",,,,,,,,,,,,,0
TXN00009558,2026-01-18 09:03:38,USR14047,MCH4512,12623.81,UTR3937177231,5411.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008183,2026-02-06 01:25:04,USR44900,MCH5247,1734.06,UTR9793354972,4131.0,Declined,Nagi Ltd,4814,TELECOM,Partnership,Amritsar,Punjab,06/06/2025,,Hold,INR 632.92,,,,,,,,,,,,,0
TXN00009034,,USR75471,MCH7485,20833.52,UTR0424909906,5411.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014018,2026-01-10 13:18:35,USR31412,MCH2709,492.42,UTR4746724547,4131.0,S,"Iyengar, Dugar and Chacko",7011,HOTEL_LODGING,PRIVATE_LIMITED,Jaipur,Rajasthan,2023-09-16 04:28:40,XXXX4012,Enabled,"₹2,413.11",,,,,,,,,,,,,0
TXN00004874,2026-02-23 01:06:08,USR97275,MCH2554,5944.71,UTR6830139281,5812.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007864,,USR44326,MCH1799,15685.19,UTR3404029102,5411.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00009260,,USR13511,MCH1993,3251.36,UTR3318919990,7011.0,S,DHALIWAL PLC,4814,TELECOM,Sole Proprietor,Amritsar,Punjab,,8690977818,Active,INR 428.65,CBK0001059,USR29465,MCH3341,14/01/2026,2026/01/21,"₹5,136.75",extra amount deducted,customer says transaction was not authorized.,Open,2026-02-06 23:34:05,Low,Branch,1
TXN00013890,2026-03-16 02:06:38,USR32631,MCH3066,17074.1,UTR1073728490,,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011597,2026-02-09 23:51:55,USR62076,MCH9201,12879.35,UTR6192699538,4131.0,SUCCESS,  Ramachandran PLC  ,4814,PHONE SERVICE,PRIVATE-LIMITED,JPR,Rajasthan,2024-10-02 18:21:00,,Active,"1,064.13",,,,,,,,,,,,,0
TXN00006434,2026-01-31 12:13:38,USR64536,MCH2268,12885.0,UTR 8486571709,7011.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018899,,USR45095,MCH8750,2852.91,UTR1860286268,5411.0,SUCCESS,"Bawa, Chatterjee and Sathe",7011,HOTEL_LODGING,individual,Ludhiana,Punjab,1764537233,2442042302,Active,"3,120.06",,,,,,,,,,,,,0
TXN00014925,,USR46409,MCH9839,12792.59,UTR7578181694,5812.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
